#NAME	low10-1.cel	low10-2.cel	high10-1.cel	high10-2.cel	low48-1.cel	low48-2.cel	high48-1.cel	high48-2.cel
35974_at	5.129856023	5.149132333	5.118259211	5.264026823	5.335772677	5.136679367	5.068304216	5.18283521
35975_at	5.72585631	5.57342065	5.720781339	5.261483909	5.611434477	5.339112372	5.262750675	5.32416402
35976_at	6.595544775	6.806651098	6.706136246	7.194804625	6.883141668	7.047944993	6.623325204	6.779000703
35977_at	10.01694952	9.698903996	8.631749872	8.523929835	8.90110266	8.382751144	7.193376407	6.652266286
35978_at	8.344667187	8.208322644	8.264978678	8.325110547	8.103536819	7.97872079	8.134554414	8.042418467
35979_at	8.474374171	8.598032735	8.305168566	8.542657488	8.762608554	8.785725462	8.456244613	8.551390483
35980_at	6.838562765	6.419064355	6.584950596	5.991090873	6.326444846	5.944533092	6.379791979	5.911467511
35981_at	7.588944484	7.583111279	7.285128463	7.563179399	7.293241325	7.635120973	7.252335176	7.198578842
35982_at	5.335692071	5.698281704	5.198778159	5.714303409	5.533853229	6.06084934	5.648686228	5.697275803
35983_at	10.1504955	10.08772847	10.24765933	10.20231615	9.355369925	9.37309748	9.908503224	9.491622292
35984_at	8.597749194	8.352138416	8.779903028	8.626334857	8.150357869	8.059855784	8.928085451	8.25202007
35985_at	5.42110885	5.618742632	5.333737026	5.428076738	5.791253397	5.346697219	5.558522831	5.552708862
35986_at	8.810886802	8.911548116	8.656182372	8.993515033	9.128843892	9.263630879	9.140378302	8.995815599
35987_g_at	7.738917188	7.785544496	7.719055066	7.909425826	7.634511974	7.384555942	7.935157698	7.512303863
35988_i_at	9.151956676	9.165210249	9.130043836	9.261037005	9.315356625	9.072557359	9.349780573	9.006125068
35989_at	5.675352163	5.776312378	5.563617261	5.773875269	5.914880254	5.931143477	5.870846847	6.098037444
35990_at	7.684546634	7.666606789	7.339708591	7.473324783	7.659565888	7.568106261	7.388879928	7.435177163
35991_at	5.04768162	4.865632087	5.456648817	5.077807429	5.043766835	4.865125896	5.239561118	5.15711091
35992_at	7.677848737	8.06146373	7.867357451	7.964890922	7.948078918	8.255563532	7.863131213	8.162430258
35993_s_at	8.647896624	8.616696338	8.490450162	8.300224847	8.705767057	8.600325729	8.601681513	8.369713216
35994_at	9.1367566	9.117176825	8.71642772	8.452086464	8.687981344	8.271432402	8.230501116	7.734640305
35995_at	8.663063063	8.602517842	10.4617827	10.46126884	7.080163928	6.557973808	9.860594126	9.288702187
35996_at	8.450913017	8.680781329	8.370298314	8.475299773	8.405551789	8.667968997	8.560625645	8.586961438
35997_g_at	8.911646848	9.022186846	8.820825	8.714511415	8.78991979	8.582859445	8.795675782	8.775465234
35998_at	4.740556943	4.551194847	4.539920791	4.526302326	4.669054905	4.975442395	4.622592574	4.876516964
35999_r_at	4.835975364	4.777956673	4.522588365	4.527127071	4.631849792	4.822833477	4.754566061	4.689305054
360_at	6.541684508	6.577232577	6.263052148	6.612224966	6.436355826	6.718868171	5.98885637	6.789753924
36000_at	7.744041289	7.886241893	7.707149582	7.295120944	7.790267992	8.119252103	7.742847724	8.175888524
36001_at	8.088872181	8.216429746	8.576194489	8.563382565	8.030638813	7.872941682	8.843538549	8.542405354
36002_at	7.285492387	7.29280174	7.16158839	7.12689037	6.711378329	6.511363507	6.528698519	6.44850511
36003_at	8.526483744	8.495196412	8.312205721	8.370416421	8.379548418	8.319067493	8.594136595	8.320433185
36004_at	10.06643125	10.04306804	9.908645868	10.07749173	10.21370394	10.26780026	10.14892628	10.17257626
36005_at	6.55931059	6.684055295	6.418067957	6.648394308	6.798130703	6.387462269	6.960637025	6.33316974
36006_at	6.665486506	6.71750465	6.742971946	6.584509204	6.91348009	7.348646395	6.953509143	7.535075318
36007_at	7.144795194	7.847487351	7.598809639	7.696881259	7.561249193	8.060605558	7.566342433	8.03513233
36008_at	9.750999129	9.775151757	9.750934018	9.921041552	9.859351313	9.936296787	9.940843908	10.08310598
36009_at	4.956522751	4.903112583	4.924335022	5.108967074	5.366473435	5.314258477	5.031894598	5.353317388
36010_at	4.807289805	4.8667145	4.756468724	4.648877869	4.960164878	4.734378916	4.729602403	4.779955246
36011_at	9.865367507	9.792363363	9.861859728	9.875673264	10.01119199	10.13106649	9.942857172	10.30616332
36012_at	5.533108975	5.67157209	5.805844232	5.319652623	5.697254655	5.60880744	5.352662187	5.582759086
36013_at	7.260665395	7.166794323	7.341926341	6.996500386	7.030625111	6.86862569	7.002322085	6.499951205
36014_at	8.914317974	8.345359371	8.304663241	7.943645592	8.049707052	7.648697403	7.854210175	6.929867285
36015_at	6.23937267	6.082959495	7.041840869	6.759683423	6.0045236	6.085047174	6.777406437	6.370070015
36016_at	7.670187018	8.079646852	7.766223023	8.136819884	8.025402235	8.158901624	7.845638361	8.214786832
36017_at	5.182859098	5.290697485	5.179751948	5.134215717	5.142161447	5.072465097	5.040158365	5.003870948
36018_at	8.497397321	8.321933981	8.095969769	8.371478772	8.362442072	8.286086911	8.262993952	8.228805527
36019_at	9.249944665	9.250762234	9.149633105	9.146731494	9.475551865	9.34265639	9.190129754	9.209180359
36020_at	4.666956762	5.138535546	5.237540333	5.286982793	5.376331196	5.249491295	5.588933364	5.694527769
36021_at	6.379486533	6.281070591	6.419222046	6.2384504	6.412727308	6.429472342	6.422560546	6.329562824
36022_at	4.906129983	4.938495442	5.04073444	4.821837242	5.104994286	5.207290125	5.085488152	5.228915615
36023_at	8.814588334	8.488410403	9.073247501	8.977479181	8.303592931	7.816269643	8.890950104	8.218817835
36024_at	6.805673858	6.905176194	6.939069812	7.421765573	7.005854575	7.277153031	6.972881033	7.25120449
36025_at	8.285937517	8.14859571	7.999684145	8.073340653	8.17747595	8.095881318	8.037781557	7.461082153
36026_at	5.412898136	5.727365127	5.546223781	5.751260655	5.812912301	5.907826448	5.718880535	6.132949719
36027_at	10.73785694	10.71686716	10.76181349	10.86509736	10.51376552	10.33707429	10.92240619	10.4149533
36028_at	7.977440282	7.923191633	8.259748957	8.216016713	7.933574628	8.029189861	8.034575956	8.234176018
36029_at	4.878431824	4.906333982	5.183493719	4.9621817	5.054606542	4.776480471	4.932275372	4.77024012
36030_at	7.928780661	7.884759195	7.797347334	7.988669174	8.099168299	8.13528157	7.780137063	7.940688817
36031_at	7.303591985	7.082320205	7.1881658	6.849434547	6.78142852	6.49136439	6.712048545	6.492995666
36032_at	8.464950555	8.241227824	8.432916892	8.055049634	7.543616998	6.881345909	8.206954843	7.093416373
36033_at	6.983137714	6.84343844	7.059484043	7.004803398	6.892837554	6.261340604	6.920724952	6.291568112
36034_at	5.71895662	5.692881505	5.536751196	5.545330876	5.722846137	5.561536482	5.66630309	5.619491735
36035_at	10.70841559	10.54151721	10.76896465	10.82856943	10.52100719	10.80948534	10.91185674	10.77292022
36036_at	7.580266818	7.486773962	7.326427558	7.525834921	7.722138438	7.946293228	7.653701967	7.86614915
36037_g_at	8.779981674	8.811676503	8.82514156	8.761327862	8.926093727	9.116823011	8.71860187	8.970391679
36038_r_at	8.098117333	8.223906487	8.285091278	7.957969108	8.241860998	8.974503016	8.273444028	8.770808998
36039_s_at	6.327847526	6.371004111	6.413407935	6.147410038	6.42501953	6.294052608	6.398298152	6.279993503
36040_at	6.997380947	6.990071115	6.838684052	6.723484627	6.841143235	6.51330469	6.848564623	6.274395752
36041_at	5.611745624	5.805727992	6.195361162	6.158332698	5.66302202	6.048040329	6.360967649	5.8385725
36042_at	5.392974412	5.057480689	5.459470688	5.421951627	5.460483882	5.834637187	5.983748489	6.231336274
36043_at	5.918126035	6.100401506	5.915686973	5.818051469	6.015668696	5.595596038	6.009974802	5.709808308
36044_at	8.342084616	8.33997739	8.285327547	8.437540005	8.001365095	7.923005812	8.263528045	8.321309717
36045_at	4.675939452	4.970455118	5.004115133	4.953839261	4.84294748	4.901381481	4.850434868	4.942149129
36046_at	6.575656967	6.378445262	6.562101647	6.109440388	6.308219228	6.266708447	6.415619739	6.25156717
36047_at	4.847048328	4.930755678	5.033154094	4.779408025	4.823079524	4.812239121	4.846729594	4.857554952
36048_at	6.117030377	6.020258561	6.115583452	5.813363661	5.575493968	5.4210606	5.929297626	5.705054447
36049_at	6.212461566	6.232553203	6.297809392	6.145705981	6.56698756	6.822077658	6.470657362	6.646825463
36050_at	5.824159343	5.909160508	5.77628908	5.698371339	5.784473976	5.929708548	5.73831711	5.816341734
36051_s_at	7.188716754	7.358485739	7.35753641	7.578216988	7.413891877	7.674090421	7.366694536	7.666346854
36052_at	6.709852898	6.691889871	6.603596209	6.541048889	6.693723702	6.857887678	6.599229839	7.064553552
36053_at	7.418483894	7.339292582	7.705211975	7.783825406	7.35909344	7.384979924	7.960883606	7.584778244
36054_at	8.23956917	7.860050367	7.601419272	7.533155208	7.495565662	7.405657112	7.184136184	7.044450918
36055_at	7.186969106	7.446293434	7.247579201	7.358980972	7.506173046	7.680641001	7.379834524	7.70762585
36056_g_at	7.473101813	7.327005082	7.029360415	7.596890249	7.192912707	7.583863582	6.877242161	7.450924076
36057_at	5.217134565	5.087554722	5.387859897	5.115538048	5.197083102	4.991873852	5.373065488	4.938364562
36058_at	9.106220753	9.214388221	9.260006047	9.24365444	9.489816056	9.414871977	9.636685044	9.388465856
36059_at	4.779703574	4.82099063	4.70407959	4.62812189	5.10565123	4.796005867	4.719539949	5.06061873
36060_at	7.202983769	7.093199112	7.339956771	7.197720192	6.900130434	6.258114214	7.479497619	6.460536732
36061_at	5.919067461	6.008807175	5.978943145	6.054756335	6.022293215	5.980057147	5.742787801	5.804354493
36062_at	7.141465522	7.221371519	7.058103359	7.007020694	6.938767946	7.127098461	6.967859713	6.748105127
36063_at	5.246173557	5.186501806	5.236808756	5.520467491	5.201155241	5.241595003	5.149821784	5.555074229
36064_at	6.053266242	6.553119029	6.339183498	6.488921486	6.836948105	6.798080808	6.6565789	6.804177119
36065_at	5.159903959	5.237893725	4.976531845	5.226862129	4.956715122	5.537619266	5.222368306	5.278581504
36066_at	5.490573881	5.225747567	5.154535128	4.917163778	5.320440322	4.942775749	5.128293225	4.775052337
36067_at	5.920897296	6.200335894	6.06236283	6.161925719	6.201806589	6.55816082	6.226447638	6.590232959
36068_at	8.899538698	8.823342594	8.845711598	8.78825183	9.207007599	9.314401544	9.205652164	9.242378501
36069_at	8.04781002	7.681406403	7.778690738	7.578695516	7.889679114	7.611376633	7.942229554	7.413200989
36070_at	5.555282796	5.65385157	5.582199879	5.430971745	5.979827892	5.40910793	5.680807725	5.452898863
36071_at	5.162751061	5.180986417	5.340962504	5.379546815	5.925023037	5.516984306	5.245561098	5.411569178
36072_at	5.767824021	5.635937594	5.597405359	5.601130279	5.543404809	5.654972891	5.807269793	5.674161074
36073_at	5.26431289	5.427556789	5.523738982	5.470349596	5.558295786	5.756094485	5.456210806	5.59624844
36074_at	4.676918137	4.693772784	4.729925436	4.564811629	4.732856235	4.817919652	4.532913651	4.639289455
36075_at	6.917520591	7.010233503	6.826238571	6.580984912	6.982627294	7.303717746	6.931717721	6.925282984
36076_g_at	7.719306439	7.859755661	7.571660017	7.401048907	7.42113311	7.518148657	7.709756326	7.222982252
36077_at	6.139056601	6.327964569	6.313304149	6.23189928	6.483849692	6.539569655	6.993535447	6.591169037
36078_at	5.867219077	5.823639071	5.968646899	6.051671653	6.017938477	6.039854493	6.046130604	6.008872798
36079_at	7.172188987	7.123830589	7.286613043	7.473252085	7.322877594	7.171415251	7.505109488	7.60769121
36080_at	8.218398086	8.170082472	8.398585952	8.284787167	7.923213481	7.770954138	8.264679869	7.905065382
36081_s_at	7.98442415	7.996631318	8.02156844	7.987873489	7.792752044	7.867315818	7.830565323	7.858977439
36082_at	6.34538463	6.459105374	6.510935661	6.55192749	6.782162541	6.946135967	6.629814449	6.939669654
36083_at	8.789935626	8.597322356	7.952810434	7.388944864	8.11445956	7.773059067	7.811656767	7.058679059
36084_at	9.626297193	9.648994357	9.360789281	9.484058074	9.91327951	9.786144603	9.92391232	9.832719928
36085_at	8.476069295	8.720472746	8.744477007	8.581953555	8.721852949	9.054565423	8.676678195	9.069417779
36086_at	4.641085868	4.633222218	4.671737927	4.60405274	4.693110413	4.697226308	4.707012923	4.610609718
36087_at	5.550522609	5.489970552	5.445855336	5.494582805	5.424243268	5.665995672	5.774193856	5.75037657
36088_at	6.695685098	6.604132456	7.527537101	6.994304758	6.173942911	6.191422743	7.303918223	6.944391884
36089_at	4.941307713	5.012221516	5.285545631	4.743800363	4.78283206	4.810674017	5.016165055	4.759662644
36090_at	6.885445466	6.664692812	7.062884255	6.889771817	6.174234628	6.383230295	6.877270284	6.621660973
36091_at	6.981516043	6.609604545	7.178560771	6.876399957	5.877955204	5.731883078	6.699002767	5.718821738
36092_at	4.900761788	4.815004328	5.016480243	4.645732381	4.792748484	4.493767526	4.667376906	4.586742649
36093_at	8.017461617	8.055100994	7.629051663	7.500719809	8.184273586	8.02466064	7.905129104	7.475904984
36094_at	7.603874034	7.683639933	7.77126523	8.003471107	7.827491773	8.122827153	7.661249276	7.822449966
36095_at	7.974255685	8.199227216	7.945530478	8.319418318	8.613744828	8.769179483	8.391655563	8.765543313
36096_at	6.157329781	6.140947969	6.331226338	6.167440222	6.043900539	6.032293034	6.239353269	6.090184031
36097_at	11.05774695	10.92468812	10.36551538	10.3470295	11.49781177	10.93611272	10.50175951	9.716692538
36098_at	8.700577913	8.69112255	9.497647993	9.340578908	8.325003332	7.950094531	9.57251568	8.788916326
36099_at	5.826255319	5.750154958	6.493918288	5.791680134	5.139003394	4.962860633	6.014059579	5.897657506
361_at	8.452247745	8.36709119	8.086367395	8.298948857	8.315026933	8.490988885	8.190450579	8.085484324
36100_at	9.210904576	9.16313361	9.015557325	8.818237025	8.615316228	8.368872176	8.183694877	7.417706594
36101_s_at	6.777651061	6.816956627	6.437649424	6.56981145	7.253280631	6.919703092	5.809108741	6.55831173
36102_at	9.965847287	9.771920588	10.22299024	10.12838181	9.339340602	9.074191404	10.42478799	9.791965336
36103_at	6.448996685	6.878541667	6.847349821	6.861951769	6.843056267	7.17877911	6.624786851	6.839343664
36104_at	10.17491689	10.0306798	10.42538955	10.14928959	9.34189636	8.964384365	10.12504989	9.421112557
36105_at	4.785073686	5.022405346	4.997983005	5.019738208	5.021674182	5.032165593	5.161367524	5.16045021
36106_at	7.94880562	8.04523243	7.851139795	8.205181912	7.933437895	8.128807048	8.005490476	8.126877758
36107_at	8.782669012	8.475629805	9.051385856	8.660858852	7.761875861	7.621617033	8.471417367	7.759851587
36108_at	5.425064279	5.669083545	5.696437419	5.647743706	5.898379945	5.740504419	5.745446271	5.466536158
36109_at	7.499375272	7.56228319	7.31788071	7.300659411	7.702962552	7.566058472	7.657565831	7.242938608
36110_at	9.858136584	9.472278375	9.158418239	9.05493222	9.268376778	8.52527607	8.667555122	8.055460564
36111_s_at	11.17545947	11.08674519	12.03622075	11.8519961	11.28345156	10.91791145	12.06248147	11.58059323
36112_r_at	7.827879441	7.719592734	8.468729353	8.447278141	7.757739383	7.141230456	8.677753577	7.884571746
36113_s_at	8.790763813	8.909402889	8.93620884	8.875026559	9.332457769	9.318249156	9.895623403	9.238913635
36114_r_at	10.88752597	11.01561156	10.84804309	10.96069472	11.2976793	11.40702845	10.99454189	11.35582546
36115_at	9.635334882	9.62770396	9.578431434	9.584073421	9.897216231	9.912651405	9.738059344	9.468137392
36116_at	7.704427987	7.885935248	7.492780514	7.737556968	8.113063322	8.461865017	7.813058906	7.814976523
36117_at	7.669583396	7.514210224	7.509889756	7.251518353	7.026691521	6.907286465	7.04079002	6.617416512
36118_at	8.186240642	8.07768768	7.923412225	7.970191592	8.140867757	8.084998057	8.047710271	8.030376211
36119_at	4.747715886	4.813691917	4.8773918	4.848339339	4.667466375	4.634623473	4.946300558	4.894860357
36120_at	6.744541813	6.790940032	6.826540875	6.611295226	6.952328453	6.900296514	7.047304091	6.522262904
36121_at	9.33574697	9.484789164	9.505592955	9.422849272	9.688226983	9.810519773	9.620704521	9.875004235
36122_at	11.1204235	11.28985205	11.75512331	11.08276878	11.12833095	10.85713661	11.52060368	10.93939431
36123_at	9.871973198	9.89345017	10.77294481	10.72177586	9.733277737	9.701698528	11.08928025	10.56228693
36124_at	9.293553547	9.439092083	9.776307735	9.740488428	9.241087357	9.46816384	10.12024014	9.84815414
36125_s_at	9.510776292	9.475319392	9.811930809	9.6675708	10.06785966	9.873938488	10.22805741	9.726526133
36126_at	7.65447315	7.609432843	7.86081909	7.613581775	7.56441267	7.121507327	7.946435928	7.3633144
36127_g_at	8.39965945	8.400209316	8.598199802	8.36563719	8.426504873	8.529797716	8.885553873	8.709034039
36128_at	11.37215277	11.33573112	11.68387377	11.60052494	11.13408285	10.64464862	11.61738781	11.13840085
36129_at	10.79409944	10.80043777	10.5862172	10.53874708	11.03177396	10.83725005	10.49167601	10.36055273
36130_f_at	9.75976277	9.806679666	9.742671108	9.634710902	9.778343318	9.887722875	9.951140609	9.938883661
36131_at	11.90776568	11.8726807	11.76674982	11.79281507	11.92161116	11.56742038	12.23237317	11.58141985
36132_at	6.547603336	6.476911975	6.229960009	6.203430379	6.036731287	6.073288328	6.295526675	5.923136745
36133_at	9.633871994	9.291724967	9.276975456	8.971085359	8.894895419	8.288545895	9.292785042	7.969851048
36134_at	7.154839455	7.120011035	9.682872988	9.575048718	7.148991556	6.745864961	9.699575429	9.078665664
36135_at	8.69549677	8.688096191	9.019260259	8.715969144	8.82903978	8.422187243	9.256840885	8.666007359
36136_at	9.010696486	8.688715001	8.580069018	8.480368502	9.7206624	9.237807319	9.256970189	8.941035876
36137_at	10.92583026	10.79552451	10.85885007	10.73697799	10.91579564	10.9569692	11.18921226	11.05034186
36138_at	12.20323446	12.12444915	11.68214433	11.77305815	12.2802704	11.93704333	12.101776	11.80994665
36139_at	9.874225786	9.79167717	9.901381011	9.859465493	9.553882858	9.392674747	9.598933736	9.437667241
36140_at	5.807305193	5.579668058	5.999240157	6.301033777	5.399174358	5.977947	5.806450891	6.013227826
36141_at	7.916645639	8.031959582	7.876518784	8.307208849	8.051899961	8.303425421	8.075491768	8.49053187
36142_at	6.909855971	6.714678634	6.557118037	6.43825165	6.943991566	6.946369349	7.044993216	6.70419024
36143_at	5.271742784	5.644818109	5.37711646	5.453162407	6.113038562	5.746661624	5.48675363	5.73507496
36144_at	5.539085965	5.433134788	5.599327087	5.451539783	5.579241101	5.308753407	5.465318089	5.581286669
36145_at	10.84878086	10.81278816	11.09923982	10.93720046	10.70052438	10.3868255	11.26264465	10.46671482
36146_at	8.893438669	8.866002436	8.84827354	8.802323238	8.758020295	8.811295658	8.873447442	8.850755743
36147_at	10.97362974	10.97360713	10.99622867	10.9115157	10.89574695	10.80992472	10.89201536	10.63061974
36148_at	8.454418156	8.64338503	8.442172791	8.592357957	9.01779475	9.167832342	8.798710517	8.895265885
36149_at	5.274363157	5.270984994	5.108652178	5.156644528	5.31769174	5.2433937	5.354506229	5.249697786
36150_at	8.654295298	8.452178855	8.410278866	8.584962027	8.477487124	8.479834863	8.495528452	8.339663075
36151_at	8.821127112	8.279730641	8.412682352	8.30398886	8.57916642	8.160482446	7.715623393	7.350344504
36152_at	11.84044879	11.92143429	11.53129376	11.48778487	11.84282567	11.88388614	11.85195949	11.56211195
36153_at	9.236363769	9.026679566	9.575377142	9.321966986	8.56566915	8.108432082	9.292474011	8.761990394
36154_at	10.13448144	10.10207091	9.986220418	9.839905946	9.712001106	9.914749233	9.737020201	9.601304702
36155_at	8.412920218	8.413824829	8.327040002	8.360951278	8.561069194	8.723473539	8.426187815	8.486014125
36156_at	6.898463146	7.205332649	7.095119396	7.042274008	7.270632708	7.28147115	7.088415522	7.290256812
36157_at	4.745420803	4.687984778	4.616075623	4.747636889	4.719190428	4.723187948	4.851941239	4.623420385
36158_at	9.526743288	9.377936055	9.292578343	9.212979167	9.872082823	9.410270753	9.869446007	9.588093245
36159_s_at	5.582013993	5.185993776	5.761802328	5.008446225	5.131968194	5.199568232	5.368131894	5.028074258
36160_s_at	5.707785119	5.76434685	5.733160341	6.217969953	5.790902224	6.063818703	5.560467226	5.900624362
36161_at	9.188950958	9.110300113	9.570295762	9.148481317	8.623808296	7.511560994	9.143495623	8.695268687
36162_at	11.65268108	11.57298394	11.29280811	11.50047147	11.91845074	11.55495814	11.71143441	11.48467967
36163_at	7.131805372	7.056018477	7.293423973	6.877294702	6.252726394	5.885341663	6.647987858	6.027366965
36164_at	7.874613254	7.701847221	7.917620918	7.800172178	7.732860839	7.8902536	7.859037302	7.799624699
36165_at	11.81637588	11.89569837	12.24863362	12.22824806	11.89878476	12.03879254	13.13221323	13.02849554
36166_at	9.297260864	9.130686299	9.217608666	9.391059627	8.938116719	8.847035867	9.138350655	8.787159918
36167_at	10.58258961	10.46709118	10.68283157	10.68103181	10.41429824	10.07005558	10.44995954	10.07142317
36168_at	8.726734452	8.948536113	9.02165275	8.948777452	9.225538532	9.312716509	8.802489992	9.443363643
36169_at	12.56008018	12.51536116	12.56333712	12.4744504	12.44754908	12.28646871	12.77420458	12.42656298
36170_at	9.052234016	9.032749501	8.701876977	8.724435731	8.894011819	8.702724415	8.736649175	8.568982497
36171_at	9.012091755	8.881395891	9.219710369	8.91310249	7.922118054	7.507460103	8.753173862	7.940548013
36172_s_at	10.19770779	9.948029688	9.859910634	9.687223028	9.730794742	9.158521185	9.681978008	8.719142468
36173_r_at	9.261338429	9.343196179	9.409193038	9.408312132	9.564966491	9.843276013	9.390599713	9.907337374
36174_at	11.8482361	11.7791953	11.73775534	11.89374908	11.62763715	11.52887275	11.25869055	11.1938844
36175_s_at	6.10521661	6.013767735	5.909268575	5.714577086	6.396590462	5.996774077	5.9297452	6.071745249
36176_at	6.786541336	6.807653924	6.75258088	6.555029235	6.257800979	6.147251538	6.221024836	6.18663956
36177_at	8.190953603	8.278160334	8.317448471	8.425604439	8.474627257	8.398145137	8.471585123	8.685794249
36178_at	7.939523586	8.050366416	8.562973887	8.401059639	7.93738209	8.005146644	8.527886941	8.421333937
36179_at	10.57706382	10.54862618	10.52303624	10.48689736	10.64407372	10.42168768	10.49809511	10.16522347
36180_s_at	8.710084868	8.581851422	8.642383387	8.716657273	9.243447008	8.867414132	8.570531124	8.818939133
36181_at	10.33516716	10.18412818	9.985129916	10.01425141	9.892398035	9.316368387	10.04798954	9.713798089
36182_at	5.179687868	4.844914755	4.988633238	4.937098057	4.980762039	4.851143887	4.983577095	4.889010762
36183_at	10.58647814	10.61073903	10.52237591	10.55119361	10.49671438	10.49993621	10.57134125	10.54390405
36184_at	9.771393671	9.768467342	9.834857699	9.880925426	9.583977804	9.529403957	9.840344329	9.914384983
36185_at	10.84207143	10.69308798	11.15507336	11.25854754	10.86026708	10.5865596	10.92967967	10.43780168
36186_at	11.48929832	11.32576024	11.65457495	11.62912016	10.74433191	10.65316245	11.38457672	10.88402008
36187_at	10.06311679	9.837772439	9.993947012	9.968034297	9.523708895	9.187268196	9.78192209	9.120126022
36188_at	9.371723795	9.260397767	10.28980938	10.25872211	8.728170555	8.300607278	10.00098464	9.229614281
36189_at	10.21493376	10.1068735	10.58627484	10.60096202	9.908665074	9.654755504	10.76652185	10.24709888
36190_at	5.211740265	5.130917875	5.098663064	5.11706001	5.565288208	5.19295806	5.39885194	5.120984269
36191_at	5.10932438	5.013029242	5.532434376	5.216967024	4.978545712	4.875462163	5.424761785	5.075993663
36192_at	10.12660897	10.08271328	10.07375658	10.02433075	9.686456681	9.308449486	9.795192048	9.09151996
36193_at	9.611524608	9.261899628	9.336449309	9.272684235	9.045267222	8.970021091	9.159847699	8.925241723
36194_at	10.32238544	10.11205524	10.17817953	9.918562766	10.45455323	10.309935	10.54632451	9.807722032
36195_at	7.989776858	8.018183496	8.092493063	8.069450269	7.950247427	8.059029217	8.260051028	7.983351498
36196_at	8.100762281	7.88355713	8.298151435	8.065548509	7.39881398	7.115263086	8.005861982	7.720743551
36197_at	5.289120029	5.353127944	5.248445313	5.442562629	5.389536303	5.387995254	5.419608472	5.476256808
36198_at	9.683185937	9.3855016	9.583997715	9.521487285	9.304605985	8.786615219	9.705420227	8.826187264
36199_at	10.73984249	10.56059399	10.51468642	10.57914076	10.77709739	10.4041261	10.96080593	10.40693482
362_at	8.339366554	8.355142092	7.7824531	7.821319779	8.632736236	8.439483313	8.090600003	7.576288469
36200_at	9.450839802	9.484038689	9.550051443	9.451880932	9.252823482	9.181824877	9.588617344	9.316526791
36201_at	10.80693745	10.80703909	11.13294264	11.10836329	10.33566945	9.941448824	11.26407015	10.34045448
36202_at	4.869604564	4.751025291	4.911553196	4.935965055	4.619205611	4.762637709	4.818924954	4.929880619
36203_at	9.913039318	9.839982982	9.801489471	9.847087177	9.675942362	9.185120157	9.88732881	9.040071126
36204_at	10.69318149	10.34484926	10.27393434	10.19556806	10.30853513	10.24507565	10.09418428	9.592238223
36205_at	5.279603118	5.249015856	5.503485475	5.326999048	4.946668714	5.16231647	5.360714037	5.276203918
36206_at	5.08240599	4.808807134	5.530125685	5.0612214	4.741827305	4.615224507	5.036608135	4.785038712
36207_at	8.15731255	8.054954149	7.92833002	7.769083591	8.176437	7.719518642	7.893584739	7.653444081
36208_at	10.9251143	10.73958233	10.81911954	10.64976542	10.88897421	10.67897008	10.67056694	10.53339011
36209_at	11.08530365	10.90801341	10.82875056	11.07146507	10.86265443	10.35082853	10.62508129	10.21597282
36210_g_at	10.48930694	10.44066852	10.332773	10.38481417	10.53427316	10.35235076	10.33458646	10.11921125
36211_at	8.105636281	8.126167486	7.973469294	7.814750124	8.52559728	8.559772802	8.206886937	8.345008298
36212_at	5.446523751	5.369574139	5.356735236	5.179506714	5.438644145	5.588237913	5.372484156	5.560022937
36213_at	7.332515275	7.396440158	7.237406904	7.532682029	7.615610508	7.629363278	7.49945878	7.402676468
36214_at	7.174527374	7.21104873	7.02083711	7.41200779	7.566898868	7.858821198	7.127554802	7.442361404
36215_at	7.060153382	6.867306695	7.113935072	6.832776155	6.247095406	6.21230596	6.05754773	6.03607741
36216_at	6.607167711	6.725134138	6.413071391	6.654048407	6.906229797	6.832940451	6.408283886	6.565666363
36217_at	8.119014658	7.899867107	7.709822526	7.989436427	8.296345021	7.621215209	7.855092597	7.466587319
36218_g_at	9.37336509	9.216399689	9.051844266	9.120402506	9.593444031	9.538501538	9.434585595	9.228175148
36219_at	6.726428988	6.426261147	6.998456073	6.742634308	6.72648366	6.755198389	6.347832458	6.822040843
36220_at	5.482174354	5.4868142	5.641877387	5.746788838	5.458814835	5.491536476	5.47750462	5.56126179
36221_at	6.443796188	6.276140387	6.18029095	6.377691597	6.153008129	6.09073854	6.38736483	6.109693926
36222_at	9.902533281	9.981730832	9.79948961	9.957259552	10.29206275	10.39434926	9.991001799	10.36844507
36223_at	5.629384781	5.537921064	5.254264792	5.897942475	5.669988784	5.66470054	5.897680172	5.892609506
36224_g_at	9.632106885	9.573347636	9.457081787	9.227576228	9.595647576	9.49776423	9.577353999	9.09007737
36225_s_at	5.75675581	5.716356079	5.547031056	5.48339294	5.880108377	5.370222249	5.936278868	5.367399605
36226_r_at	9.397120948	9.383167551	9.105728549	9.322823369	9.39054567	9.607074002	9.444248844	9.559025465
36227_at	5.102829484	5.368756775	5.220970217	5.413726895	5.255820543	5.234063777	5.228697501	5.35905669
36228_at	5.022017204	5.076419441	4.896994974	5.05537151	4.984154459	5.016855441	4.94345651	5.13418475
36229_at	8.987513367	8.943828423	8.822714344	9.046316999	9.109810734	9.31973104	9.012003818	8.872349632
36230_at	6.502674547	6.443712662	6.286704156	6.534548185	6.358884607	6.605389983	6.182838423	6.379512132
36231_at	8.09384428	8.223810057	7.781246902	7.903339774	8.306881529	8.52459359	7.734460816	7.963626971
